customer_id,total_revenue,order_count,segment
12857,1106.4,2,Core-Growth
14410,1105.07,9,Core-Growth
14948,1101.97,6,Core-Growth
17047,1100.9,3,Core-Growth
14744,1099.98,7,Core-Growth
15978,1098.78,1,Core-Growth
13104,1098.48,6,Core-Growth
17966,1098.43,5,Core-Growth
16225,1096.32,5,Core-Growth
16533,1095.56,3,Core-Growth
13652,1095.08,3,Core-Growth
15745,1094.59,4,Core-Growth
15608,1093.68,4,Core-Growth
13521,1093.65,3,Core-Growth
18189,1090.24,2,Core-Growth
13853,1090.14,1,Core-Growth
12534,1089.18,1,Core-Growth
15763,1086.92,2,Core-Growth
13467,1083.71,2,Core-Growth
17041,1081.57,3,Core-Growth
14561,1080.76,3,Core-Growth
16200,1080.6200000000001,2,Core-Growth
13726,1079.6599999999999,2,Core-Growth
15197,1079.6100000000001,3,Core-Growth
12354,1079.4,1,Core-Growth
13715,1079.34,5,Core-Growth
16980,1078.96,2,Core-Growth
14352,1078.96,4,Core-Growth
16094,1078.23,4,Core-Growth
16563,1077.74,1,Core-Growth
13131,1073.3,3,Core-Growth
15712,1072.3600000000001,5,Core-Growth
15238,1071.99,3,Core-Growth
13635,1071.03,1,Core-Growth
17522,1070.71,5,Core-Growth
13761,1070.65,2,Core-Growth
14212,1070.48,1,Core-Growth
17214,1069.1200000000001,6,Core-Growth
16918,1068.82,6,Core-Growth
15027,1066.1499999999999,4,Core-Growth
17277,1065.3500000000001,2,Core-Growth
14488,1064.28,1,Core-Growth
17287,1064.11,7,Core-Growth
12951,1064.07,6,Core-Growth
15801,1063.95,3,Core-Growth
12936,1063.9,4,Core-Growth
12815,1063.46,2,Core-Growth
14411,1063.0,1,Core-Growth
16214,1062.75,3,Core-Growth
15996,1060.68,6,Core-Growth
15706,1060.56,4,Core-Growth
17727,1060.25,1,Core-Growth
18130,1059.39,3,Core-Growth
14465,1058.6200000000001,3,Core-Growth
13455,1058.34,2,Core-Growth
14419,1058.06,6,Core-Growth
15407,1056.44,4,Core-Growth
14514,1055.35,3,Core-Growth
15977,1054.73,2,Core-Growth
16728,1054.67,4,Core-Growth
12716,1053.49,2,Core-Growth
14583,1052.55,5,Core-Growth
16416,1051.4,3,Core-Growth
12849,1050.8899999999999,2,Core-Growth
14224,1050.12,4,Core-Growth
15329,1049.7,3,Core-Growth
14078,1049.37,6,Core-Growth
15464,1048.85,1,Core-Growth
15839,1048.49,3,Core-Growth
15777,1047.11,4,Core-Growth
16520,1046.57,3,Core-Growth
14293,1046.56,4,Core-Growth
17042,1044.3799999999999,5,Core-Growth
15192,1044.32,3,Core-Growth
14389,1043.46,2,Core-Growth
15073,1043.41,3,Core-Growth
12497,1043.1,1,Core-Growth
14584,1042.26,4,Core-Growth
13719,1041.68,5,Core-Growth
18221,1041.61,5,Core-Growth
15434,1041.48,5,Core-Growth
14446,1039.58,4,Core-Growth
16320,1038.46,2,Core-Growth
16175,1037.59,4,Core-Growth
12691,1035.8,6,Core-Growth
16260,1035.45,1,Core-Growth
13639,1033.34,1,Core-Growth
17724,1033.0,3,Core-Growth
12599,1032.58,7,Core-Growth
17405,1031.41,3,Core-Growth
12724,1031.41,4,Core-Growth
13235,1031.07,1,Core-Growth
12717,1030.98,2,Core-Growth
13253,1030.4,2,Core-Growth
17033,1030.14,3,Core-Growth
15333,1028.56,1,Core-Growth
16682,1028.0,5,Core-Growth
15104,1027.44,2,Core-Growth
13956,1026.42,5,Core-Growth
16160,1025.44,2,Core-Growth
14904,1025.44,2,Core-Growth
15658,1024.1000000000001,5,Core-Growth
17096,1022.13,4,Core-Growth
14346,1021.58,2,Core-Growth
13165,1021.48,2,Core-Growth
12572,1020.42,2,Core-Growth
13376,1019.76,3,Core-Growth
18142,1019.52,2,Core-Growth
12828,1018.71,6,Core-Growth
14083,1018.43,9,Core-Growth
12514,1017.68,1,Core-Growth
13728,1016.14,6,Core-Growth
13867,1015.29,3,Core-Growth
12642,1013.26,3,Core-Growth
12739,1013.04,2,Core-Growth
17197,1013.01,1,Core-Growth
14195,1012.0,2,Core-Growth
14775,1011.9,3,Core-Growth
16229,1010.6,2,Core-Growth
13032,1010.18,2,Core-Growth
16572,1009.6,3,Core-Growth
16174,1009.5500000000001,3,Core-Growth
17951,1008.5400000000001,3,Core-Growth
17646,1008.39,3,Core-Growth
14631,1006.98,3,Core-Growth
13429,1006.8,4,Core-Growth
17126,1004.75,5,Core-Growth
14214,1004.38,5,Core-Growth
13410,1003.06,5,Core-Growth
12446,1002.3100000000001,1,Core-Growth
12545,1000.39,2,Core-Growth
15508,1000.27,6,Core-Growth
18143,1000.16,2,Core-Growth
12722,997.63,4,Core-Growth
14540,996.26,3,Core-Growth
15110,996.1,4,Core-Growth
17594,993.18,2,Core-Growth
16009,992.71,4,Core-Growth
13363,992.5,2,Core-Growth
14223,991.13,3,Core-Growth
16232,990.88,4,Core-Growth
17324,990.23,4,Core-Growth
15062,987.86,4,Core-Growth
18237,987.1,5,Core-Growth
16376,987.01,2,Core-Growth
13117,984.91,8,Core-Growth
17144,984.57,2,Core-Growth
12510,982.5699999999999,2,Core-Growth
15133,982.42,3,Core-Growth
14138,982.3800000000001,2,Core-Growth
15071,982.07,2,Core-Growth
16188,981.86,4,Core-Growth
16907,981.65,5,Core-Growth
16085,981.51,5,Core-Growth
12541,981.18,3,Core-Growth
18170,980.31,3,Core-Growth
13509,979.72,7,Core-Growth
15506,979.26,3,Core-Growth
13350,979.12,2,Core-Growth
15132,977.9300000000001,5,Core-Growth
14920,977.77,2,Core-Growth
15860,977.21,8,Core-Growth
13026,975.36,5,Core-Growth
14522,974.54,4,Core-Growth
15449,974.52,3,Core-Growth
12994,974.4200000000001,3,Core-Growth
15747,974.04,3,Core-Growth
18194,973.8399999999999,1,Core-Growth
16419,972.23,6,Core-Growth
13155,971.76,4,Core-Growth
17100,971.74,2,Core-Growth
17618,971.58,3,Core-Growth
14256,969.0600000000001,2,Core-Growth
15907,967.45,3,Core-Growth
15793,965.61,3,Core-Growth
12550,964.83,1,Core-Growth
13138,962.39,6,Core-Growth
14006,962.19,3,Core-Growth
15156,961.49,3,Core-Growth
14629,959.01,2,Core-Growth
18192,957.97,1,Core-Growth
13823,957.66,2,Core-Growth
12697,957.59,3,Core-Growth
15948,955.24,2,Core-Growth
17244,954.9,1,Core-Growth
17097,954.42,8,Core-Growth
15835,954.09,4,Core-Growth
16934,950.9300000000001,2,Core-Growth
15421,950.36,4,Core-Growth
16511,950.26,3,Core-Growth
13636,949.12,5,Core-Growth
12822,948.88,2,Core-Growth
17044,948.48,1,Core-Growth
13748,948.25,5,Core-Growth
15787,948.05,3,Core-Growth
12458,947.4,2,Core-Growth
15707,945.58,4,Core-Growth
17289,944.41,3,Core-Growth
13261,944.1,2,Core-Growth
12820,942.34,4,Core-Growth
14075,942.26,3,Core-Growth
15576,940.6700000000001,1,Core-Growth
15289,939.78,3,Core-Growth
17527,939.37,4,Core-Growth
17227,939.32,6,Core-Growth
16584,936.08,2,Core-Growth
14140,935.05,2,Core-Growth
16027,934.62,6,Core-Growth
14081,934.52,2,Core-Growth
12924,933.7,4,Core-Growth
16657,933.62,4,Core-Growth
13655,932.97,2,Core-Growth
14532,932.85,4,Core-Growth
18133,931.4999999999999,1,Core-Growth
17552,930.41,4,Core-Growth
14475,925.85,3,Core-Growth
14231,925.71,3,Core-Growth
17048,925.35,3,Core-Growth
15312,924.85,4,Core-Growth
13805,924.6,2,Core-Growth
15654,922.53,2,Core-Growth
13122,922.39,2,Core-Growth
16551,922.12,3,Core-Growth
13934,922.1,1,Core-Growth
13035,921.88,2,Core-Growth
17323,921.07,7,Core-Growth
13984,920.51,5,Core-Growth
17018,920.1,2,Core-Growth
12652,919.98,1,Core-Growth
13075,919.61,1,Core-Growth
13549,918.2,7,Core-Growth
15253,918.1999999999999,5,Core-Growth
14015,917.34,1,Core-Growth
14712,917.07,3,Core-Growth
17236,916.13,6,Core-Growth
14141,915.13,4,Core-Growth
16216,914.9300000000001,1,Core-Growth
16809,914.69,5,Core-Growth
15587,913.6800000000001,4,Core-Growth
12940,913.54,2,Core-Growth
15364,913.19,2,Core-Growth
14359,912.18,3,Core-Growth
13782,912.0,6,Core-Growth
13192,911.94,2,Core-Growth
14289,911.26,6,Core-Growth
18096,911.15,3,Core-Growth
13689,910.0,1,Core-Growth
15511,909.23,5,Core-Growth
13038,908.46,3,Core-Growth
14449,907.1,4,Core-Growth
15480,905.5,1,Core-Growth
15022,905.04,4,Core-Growth
15807,903.9,3,Core-Growth
17566,901.21,2,Core-Growth
16716,901.2,2,Core-Growth
17848,901.1999999999999,9,Core-Growth
14625,899.63,2,Core-Growth
17886,899.61,3,Core-Growth
13662,897.76,3,Core-Growth
17537,897.62,2,Core-Growth
16361,896.66,4,Core-Growth
15079,895.61,4,Core-Growth
15865,895.13,3,Core-Growth
15211,894.4100000000001,2,Core-Growth
15066,893.59,1,Core-Growth
12772,892.47,1,Core-Growth
13515,891.12,4,Core-Growth
15255,890.85,1,Core-Growth
14240,890.34,2,Core-Growth
17027,890.29,6,Core-Growth
14344,889.9300000000001,8,Core-Growth
17007,889.9300000000001,6,Core-Growth
14623,889.25,5,Core-Growth
17829,889.24,1,Core-Growth
16347,887.65,2,Core-Growth
16900,887.11,3,Core-Growth
15822,885.47,2,Core-Growth
17704,885.19,2,Core-Growth
17109,885.04,6,Core-Growth
15799,884.14,3,Core-Growth
14597,883.15,2,Core-Growth
18236,882.24,6,Core-Growth
13037,881.07,3,Core-Growth
15076,880.85,1,Core-Growth
15653,877.4399999999999,2,Core-Growth
14770,876.42,2,Core-Growth
15100,876.0,3,Core-Growth
13566,874.71,2,Core-Growth
16513,874.59,4,Core-Growth
13294,873.74,2,Core-Growth
12847,871.54,1,Core-Growth
15208,870.12,5,Core-Growth
13200,870.09,4,Core-Growth
13979,869.87,1,Core-Growth
12694,869.67,2,Core-Growth
13203,869.46,4,Core-Growth
17649,868.49,1,Core-Growth
14912,867.85,2,Core-Growth
14715,867.38,4,Core-Growth
16235,867.31,5,Core-Growth
16121,867.11,2,Core-Growth
14332,866.31,3,Core-Growth
16567,865.6,2,Core-Growth
13846,865.0600000000001,3,Core-Growth
16221,864.86,3,Core-Growth
12680,862.81,4,Core-Growth
16266,861.89,7,Core-Growth
12794,860.41,2,Core-Growth
13339,860.12,1,Core-Growth
14577,859.71,4,Core-Growth
17064,859.35,3,Core-Growth
14553,859.27,5,Core-Growth
16163,856.6,2,Core-Growth
13991,855.97,6,Core-Growth
12693,855.91,4,Core-Growth
16037,855.02,3,Core-Growth
12878,854.99,2,Core-Growth
17560,854.95,4,Core-Growth
16877,853.72,6,Core-Growth
14193,853.39,2,Core-Growth
12379,852.24,2,Core-Growth
16070,852.15,2,Core-Growth
16020,851.01,3,Core-Growth
12713,848.55,1,Core-Growth
14657,848.22,4,Core-Growth
13221,847.41,2,Core-Growth
16924,846.75,3,Core-Growth
16222,846.72,1,Core-Growth
15965,845.64,4,Core-Growth
14803,845.55,3,Core-Growth
17624,843.48,2,Core-Growth
15164,843.05,3,Core-Growth
17929,843.0,4,Core-Growth
13929,842.65,2,Core-Growth
16108,842.5,1,Core-Growth
16560,841.41,2,Core-Growth
14862,841.1999999999999,2,Core-Growth
17076,841.0799999999999,3,Core-Growth
13940,839.14,4,Core-Growth
17115,837.5,3,Core-Growth
16554,837.1,3,Core-Growth
15832,836.79,1,Core-Growth
12728,836.33,4,Core-Growth
16747,836.06,2,Core-Growth
17169,835.78,2,Core-Growth
17759,834.99,3,Core-Growth
13835,834.57,4,Core-Growth
17075,834.12,4,Core-Growth
16644,833.78,2,Core-Growth
15862,832.88,4,Core-Growth
14644,830.76,2,Core-Growth
13681,827.83,4,Core-Growth
12461,826.88,2,Core-Growth
12781,826.74,2,Core-Growth
16494,826.53,1,Core-Growth
17921,826.52,4,Core-Growth
15525,825.92,3,Core-Growth
12427,825.8,3,Core-Growth
16869,825.42,4,Core-Growth
16284,823.97,2,Core-Growth
16164,822.48,3,Core-Growth
12778,822.23,6,Core-Growth
13893,821.1,1,Core-Growth
13220,819.2900000000001,4,Core-Growth
17764,818.8199999999999,2,Core-Growth
16092,817.86,3,Core-Growth
16943,816.73,3,Core-Growth
15649,816.0,2,Core-Growth
15399,815.77,3,Core-Growth
14499,815.32,3,Core-Growth
13280,814.86,3,Core-Growth
16460,814.72,3,Core-Growth
13811,814.5,3,Core-Growth
18064,814.0,2,Core-Growth
16600,813.52,6,Core-Growth
16621,813.48,4,Core-Growth
14421,813.11,2,Core-Growth
15644,813.0,4,Core-Growth
17980,811.45,3,Core-Growth
16276,810.6000000000001,1,Core-Growth
16624,810.5699999999999,2,Core-Growth
13637,810.5,3,Core-Growth
16891,809.7,5,Core-Growth
17114,808.62,8,Core-Growth
15533,807.57,3,Core-Growth
12421,807.04,4,Core-Growth
15952,806.57,4,Core-Growth
13707,806.41,2,Core-Growth
12434,806.14,2,Core-Growth
16367,804.49,2,Core-Growth
18248,804.02,2,Core-Growth
12422,803.5600000000001,3,Core-Growth
15831,801.76,3,Core-Growth
18265,801.51,2,Core-Growth
16806,801.49,4,Core-Growth
15561,800.59,4,Core-Growth
17905,800.24,4,Core-Growth
13720,799.9,4,Core-Growth
13030,799.48,2,Core-Growth
17703,798.74,3,Core-Growth
16438,798.35,5,Core-Growth
13389,797.96,3,Core-Growth
12701,797.71,2,Core-Growth
17180,796.03,4,Core-Growth
13336,795.12,1,Core-Growth
15990,792.11,2,Core-Growth
13167,791.33,4,Core-Growth
14976,790.86,7,Core-Growth
13016,789.89,3,Core-Growth
16759,789.79,3,Core-Growth
13329,789.0,2,Core-Growth
14557,788.38,1,Core-Growth
13212,788.08,3,Core-Growth
13323,787.85,5,Core-Growth
13884,787.6,5,Core-Growth
16546,787.15,2,Core-Growth
13109,786.54,2,Core-Growth
12628,786.46,3,Core-Growth
15806,784.58,3,Core-Growth
15743,784.46,4,Core-Growth
18136,784.33,3,Core-Growth
17387,784.11,2,Core-Growth
16054,783.9,1,Core-Growth
17006,781.78,4,Core-Growth
17341,781.36,3,Core-Growth
15679,781.28,4,Core-Growth
13583,781.03,1,Core-Growth
16725,781.02,7,Core-Growth
15239,780.59,2,Core-Growth
17797,780.43,3,Core-Growth
18228,779.9,2,Core-Growth
12735,779.5699999999999,2,Core-Growth
17411,778.94,3,Core-Growth
13375,778.65,1,Core-Growth
14815,778.5,2,Core-Growth
17414,778.0,2,Core-Growth
16505,777.6,1,Core-Growth
13563,777.53,2,Core-Growth
12425,777.2,1,Core-Growth
15353,777.02,2,Core-Growth
15618,776.851,4,Core-Growth
13314,775.94,3,Core-Growth
13341,775.85,1,Core-Growth
14234,775.46,4,Core-Growth
16825,775.1800000000001,2,Core-Growth
15414,774.9000000000001,3,Core-Growth
16043,773.99,4,Core-Growth
15075,773.03,1,Core-Growth
12965,771.91,1,Core-Growth
17409,771.85,2,Core-Growth
14662,771.17,4,Core-Growth
16770,770.1,5,Core-Growth
14412,770.03,2,Core-Growth
16480,769.29,1,Core-Growth
13356,768.24,1,Core-Growth
17516,768.08,5,Core-Growth
14550,765.62,2,Core-Growth
14672,765.55,2,Core-Growth
17695,765.34,2,Core-Growth
14885,765.3199999999999,1,Core-Growth
17268,763.64,4,Core-Growth
17466,763.28,2,Core-Growth
16470,762.39,4,Core-Growth
15599,761.74,2,Core-Growth
14883,761.59,6,Core-Growth
16205,761.38,4,Core-Growth
17425,759.17,2,Core-Growth
16036,758.92,2,Core-Growth
15568,758.29,3,Core-Growth
12413,758.1,3,Core-Growth
17979,757.71,4,Core-Growth
17461,757.46,3,Core-Growth
15223,755.75,2,Core-Growth
13370,754.87,1,Core-Growth
18104,754.64,1,Core-Growth
13730,752.6,2,Core-Growth
16256,752.4300000000001,1,Core-Growth
12908,750.0,2,Core-Growth
17146,749.78,3,Core-Growth
14923,749.1,1,Core-Growth
15074,748.87,1,Core-Growth
15656,748.5,4,Core-Growth
16859,747.81,2,Core-Growth
13623,747.78,5,Core-Growth
14201,747.44,7,Core-Growth
16261,746.83,4,Core-Growth
14050,746.36,2,Core-Growth
17034,745.52,3,Core-Growth
13950,745.06,4,Core-Growth
14790,745.06,4,Core-Growth
13236,744.85,2,Core-Growth
13354,743.53,1,Core-Growth
16730,743.11,3,Core-Growth
12374,742.9300000000001,1,Core-Growth
12465,742.1899999999999,2,Core-Growth
13753,741.26,1,Core-Growth
13900,740.95,3,Core-Growth
17692,740.9399999999999,4,Core-Growth
17974,740.79,3,Core-Growth
15252,740.78,2,Core-Growth
12603,739.1999999999999,1,Core-Growth
14756,738.96,1,Core-Growth
12976,738.6,1,Core-Growth
15045,735.66,2,Core-Growth
15215,734.94,3,Core-Growth
18156,734.94,2,Core-Growth
16362,734.77,5,Core-Growth
16146,734.13,3,Core-Growth
17812,732.16,4,Core-Growth
13575,732.0699999999999,5,Core-Growth
13736,731.9,2,Core-Growth
16099,731.9,3,Core-Growth
16491,731.5,1,Core-Growth
14778,730.86,2,Core-Growth
18035,730.4,3,Core-Growth
12468,729.5400000000001,2,Core-Growth
13077,729.27,4,Core-Growth
17666,728.16,2,Core-Growth
17888,726.05,8,Core-Growth
14869,725.7,2,Core-Growth
14055,725.6400000000001,1,Core-Growth
16140,725.18,2,Core-Growth
15584,725.11,4,Core-Growth
12723,725.07,5,Core-Growth
15636,724.76,2,Core-Growth
12475,723.38,1,Core-Growth
17521,723.2099999999999,3,Core-Growth
15272,721.94,2,Core-Growth
18062,720.52,3,Core-Growth
16023,719.81,3,Core-Growth
14179,719.78,2,Core-Growth
14725,718.08,1,Core-Growth
17884,717.45,4,Core-Growth
15274,716.57,2,Core-Growth
12535,716.35,2,Core-Growth
15400,716.2,5,Core-Growth
17029,716.0,2,Core-Growth
15330,714.96,2,Core-Growth
15757,714.42,2,Core-Growth
12616,713.3,2,Core-Growth
13169,712.88,2,Core-Growth
13147,712.8000000000001,4,Core-Growth
17761,712.78,1,Core-Growth
13416,712.5,2,Core-Growth
13587,712.4,1,Core-Growth
17642,712.29,2,Core-Growth
15855,712.24,5,Core-Growth
13705,711.86,3,Core-Growth
17179,711.79,3,Core-Growth
13249,711.41,3,Core-Growth
17472,710.29,3,Core-Growth
14867,710.28,3,Core-Growth
14127,709.71,3,Core-Growth
16136,709.38,3,Core-Growth
15951,708.22,2,Core-Growth
16449,707.69,2,Core-Growth
12453,707.09,1,Core-Growth
16364,707.04,2,Core-Growth
16309,706.57,2,Core-Growth
14880,706.19,3,Core-Growth
14126,706.1300000000001,3,Core-Growth
15038,705.49,6,Core-Growth
16015,705.39,3,Core-Growth
16882,705.12,3,Core-Growth
17934,704.25,2,Core-Growth
12612,704.0400000000001,1,Core-Growth
12883,703.47,4,Core-Growth
18082,703.37,1,Core-Growth
15103,703.36,2,Core-Growth
15574,702.25,4,Core-Growth
16997,702.0,3,Core-Growth
14198,701.4,4,Core-Growth
14356,701.23,2,Core-Growth
17321,700.86,2,Core-Growth
13238,700.73,4,Core-Growth
17734,700.63,3,Core-Growth
15800,699.08,2,Core-Growth
13258,698.58,3,Core-Growth
17423,698.41,2,Core-Growth
17796,697.9,4,Core-Growth
15053,697.79,3,Core-Growth
14829,697.55,4,Core-Growth
13596,697.04,2,Core-Growth
15700,696.68,2,Core-Growth
17397,696.41,2,Core-Growth
14009,695.61,2,Core-Growth
14959,695.42,4,Core-Growth
15304,694.4000000000001,8,Core-Growth
12925,694.05,2,Core-Growth
14643,693.8100000000001,2,Core-Growth
12410,693.3299999999999,2,Core-Growth
13601,693.32,2,Core-Growth
14111,692.85,4,Core-Growth
17198,692.22,3,Core-Growth
17733,692.19,2,Core-Growth
13838,691.73,4,Core-Growth
16212,690.34,2,Core-Growth
18085,689.95,2,Core-Growth
13023,689.9,2,Core-Growth
15181,689.4799999999999,3,Core-Growth
18196,689.13,2,Core-Growth
17502,689.1,4,Core-Growth
13799,688.86,2,Core-Growth
16642,688.33,2,Core-Growth
12658,686.05,1,Core-Growth
16122,684.4200000000001,4,Core-Growth
16495,684.41,3,Core-Growth
15669,684.34,4,Core-Growth
12942,683.9,3,Core-Growth
17874,683.46,6,Core-Growth
14222,683.17,1,Core-Growth
12838,683.13,2,Core-Growth
15582,682.9100000000001,3,Core-Growth
13548,682.41,2,Core-Growth
18135,681.9100000000001,5,Core-Growth
12478,680.99,1,Core-Growth
13524,680.1800000000001,5,Core-Growth
16872,680.02,3,Core-Growth
15322,679.68,1,Core-Growth
13430,679.45,2,Core-Growth
14788,679.4399999999999,2,Core-Growth
17994,678.49,4,Core-Growth
13925,678.25,4,Core-Growth
13607,678.01,1,Core-Growth
13388,677.1,2,Core-Growth
13040,676.99,2,Core-Growth
16377,676.2,1,Core-Growth
15626,675.8,2,Core-Growth
17462,675.69,2,Core-Growth
13325,675.3,1,Core-Growth
16418,675.27,3,Core-Growth
13355,674.7,1,Core-Growth
13464,674.68,1,Core-Growth
17749,674.52,2,Core-Growth
13951,674.45,3,At-Risk / Low Value
14504,673.26,4,At-Risk / Low Value
18121,673.1,2,At-Risk / Low Value
14628,671.96,2,At-Risk / Low Value
17883,671.77,4,At-Risk / Low Value
12638,671.69,1,At-Risk / Low Value
17299,669.11,4,At-Risk / Low Value
12418,668.58,1,At-Risk / Low Value
14342,668.5600000000001,4,At-Risk / Low Value
13741,668.4300000000001,3,At-Risk / Low Value
16383,668.36,2,At-Risk / Low Value
15031,668.14,4,At-Risk / Low Value
18022,668.11,1,At-Risk / Low Value
16268,667.65,2,At-Risk / Low Value
15969,666.1,3,At-Risk / Low Value
17777,665.86,3,At-Risk / Low Value
17105,665.78,2,At-Risk / Low Value
16056,664.85,1,At-Risk / Low Value
13963,664.54,4,At-Risk / Low Value
16208,664.26,2,At-Risk / Low Value
15643,664.0,3,At-Risk / Low Value
14720,663.81,3,At-Risk / Low Value
13240,663.65,4,At-Risk / Low Value
16573,663.61,2,At-Risk / Low Value
14451,662.59,2,At-Risk / Low Value
16014,662.38,3,At-Risk / Low Value
18218,662.08,2,At-Risk / Low Value
16774,661.52,4,At-Risk / Low Value
13028,661.3199999999999,2,At-Risk / Low Value
14603,660.0,1,At-Risk / Low Value
15492,659.4599999999999,2,At-Risk / Low Value
13518,659.4399999999999,1,At-Risk / Low Value
13759,659.4100000000001,2,At-Risk / Low Value
16357,658.88,3,At-Risk / Low Value
14150,658.64,2,At-Risk / Low Value
17779,658.57,3,At-Risk / Low Value
16696,657.9000000000001,4,At-Risk / Low Value
14818,657.8,3,At-Risk / Low Value
12577,657.8,3,At-Risk / Low Value
15648,657.35,2,At-Risk / Low Value
17459,657.3,2,At-Risk / Low Value
15677,657.23,1,At-Risk / Low Value
16157,656.69,3,At-Risk / Low Value
13049,656.6800000000001,2,At-Risk / Low Value
16708,656.63,1,At-Risk / Low Value
16127,656.25,1,At-Risk / Low Value
14894,655.75,1,At-Risk / Low Value
16444,654.67,4,At-Risk / Low Value
14651,654.6,2,At-Risk / Low Value
17398,653.38,3,At-Risk / Low Value
18151,653.35,2,At-Risk / Low Value
13496,653.33,2,At-Risk / Low Value
15205,653.24,2,At-Risk / Low Value
14044,652.82,4,At-Risk / Low Value
14548,652.8,2,At-Risk / Low Value
17523,652.74,4,At-Risk / Low Value
14034,651.8199999999999,3,At-Risk / Low Value
16734,650.51,3,At-Risk / Low Value
15571,650.4300000000001,4,At-Risk / Low Value
16469,650.43,4,At-Risk / Low Value
16969,650.41,3,At-Risk / Low Value
17373,646.92,4,At-Risk / Low Value
12589,646.68,2,At-Risk / Low Value
15651,646.3,3,At-Risk / Low Value
17545,645.96,3,At-Risk / Low Value
14855,645.65,2,At-Risk / Low Value
12719,644.95,2,At-Risk / Low Value
17312,644.3,3,At-Risk / Low Value
16431,642.81,3,At-Risk / Low Value
14020,642.8,2,At-Risk / Low Value
13034,642.77,2,At-Risk / Low Value
15384,642.41,2,At-Risk / Low Value
17046,642.02,1,At-Risk / Low Value
15297,641.94,3,At-Risk / Low Value
12365,641.38,2,At-Risk / Low Value
12624,641.13,2,At-Risk / Low Value
13417,640.83,2,At-Risk / Low Value
13318,640.76,3,At-Risk / Low Value
12631,640.5,1,At-Risk / Low Value
14301,640.14,1,At-Risk / Low Value
15919,639.89,2,At-Risk / Low Value
17515,639.02,4,At-Risk / Low Value
18160,638.0600000000001,2,At-Risk / Low Value
14754,638.05,2,At-Risk / Low Value
14664,637.89,2,At-Risk / Low Value
14128,637.5,2,At-Risk / Low Value
14481,636.51,2,At-Risk / Low Value
15829,636.14,2,At-Risk / Low Value
15773,635.6800000000001,1,At-Risk / Low Value
14000,635.66,1,At-Risk / Low Value
16139,635.41,3,At-Risk / Low Value
17985,634.95,1,At-Risk / Low Value
13892,632.97,4,At-Risk / Low Value
14220,632.4,2,At-Risk / Low Value
16306,632.27,6,At-Risk / Low Value
18183,632.07,2,At-Risk / Low Value
13822,632.0,2,At-Risk / Low Value
14021,631.9,3,At-Risk / Low Value
15244,631.57,2,At-Risk / Low Value
13539,631.34,3,At-Risk / Low Value
17990,630.84,3,At-Risk / Low Value
13046,629.31,2,At-Risk / Low Value
13525,628.78,2,At-Risk / Low Value
14687,628.38,1,At-Risk / Low Value
16022,628.28,1,At-Risk / Low Value
15028,627.13,4,At-Risk / Low Value
13546,626.99,3,At-Risk / Low Value
15402,626.77,2,At-Risk / Low Value
14036,626.65,1,At-Risk / Low Value
13914,626.45,2,At-Risk / Low Value
14382,626.0699999999999,1,At-Risk / Low Value
16750,623.93,5,At-Risk / Low Value
16718,623.75,1,At-Risk / Low Value
12649,623.51,3,At-Risk / Low Value
15147,623.5,1,At-Risk / Low Value
13368,623.4,2,At-Risk / Low Value
15258,623.16,2,At-Risk / Low Value
17499,622.88,1,At-Risk / Low Value
15182,622.85,2,At-Risk / Low Value
17460,622.4300000000001,6,At-Risk / Low Value
15768,621.8299999999999,3,At-Risk / Low Value
18217,621.75,2,At-Risk / Low Value
16915,621.6800000000001,6,At-Risk / Low Value
17640,621.66,1,At-Risk / Low Value
14152,621.29,2,At-Risk / Low Value
13402,621.23,2,At-Risk / Low Value
16141,620.4,1,At-Risk / Low Value
12667,620.13,1,At-Risk / Low Value
14529,620.04,3,At-Risk / Low Value
13493,618.63,2,At-Risk / Low Value
16613,618.59,1,At-Risk / Low Value
13145,618.52,4,At-Risk / Low Value
12596,618.27,2,At-Risk / Low Value
13301,618.09,4,At-Risk / Low Value
16134,618.09,2,At-Risk / Low Value
14593,617.99,3,At-Risk / Low Value
14377,617.05,2,At-Risk / Low Value
16442,616.79,3,At-Risk / Low Value
16311,616.26,2,At-Risk / Low Value
14905,616.15,2,At-Risk / Low Value
16005,615.39,4,At-Risk / Low Value
15275,615.14,1,At-Risk / Low Value
16566,614.66,5,At-Risk / Low Value
16116,612.78,1,At-Risk / Low Value
12513,612.29,1,At-Risk / Low Value
18149,612.0799999999999,3,At-Risk / Low Value
15232,612.06,2,At-Risk / Low Value
15645,612.01,1,At-Risk / Low Value
16109,611.88,2,At-Risk / Low Value
16763,611.85,1,At-Risk / Low Value
13731,610.59,2,At-Risk / Low Value
12673,610.52,2,At-Risk / Low Value
15795,610.01,1,At-Risk / Low Value
13357,609.95,1,At-Risk / Low Value
14636,609.85,2,At-Risk / Low Value
13933,608.7900000000001,2,At-Risk / Low Value
12933,607.53,3,At-Risk / Low Value
15573,607.45,2,At-Risk / Low Value
17119,606.91,2,At-Risk / Low Value
14710,606.13,4,At-Risk / Low Value
17849,605.8000000000001,4,At-Risk / Low Value
14133,605.64,3,At-Risk / Low Value
13888,605.63,2,At-Risk / Low Value
17507,605.58,2,At-Risk / Low Value
13233,605.12,2,At-Risk / Low Value
14323,605.0600000000001,2,At-Risk / Low Value
13558,605.06,4,At-Risk / Low Value
14675,604.75,1,At-Risk / Low Value
